stationId,polluant,valeur,date,heure
55,"O3",3,"2007-04-03",9
61,"SO2",1,"2007-04-03",9
61,"CO",1,"2007-04-03",9
61,"PM",6,"2007-04-03",9
61,"O3",2,"2007-04-03",9
61,"NO2",10,"2007-04-03",9
66,"CO",1,"2007-04-03",9
66,"PM",8,"2007-04-03",9
66,"O3",5,"2007-04-03",9
66,"NO2",5,"2007-04-03",9
68,"O3",3,"2007-04-03",9
68,"NO2",6,"2007-04-03",9
99,"PM",5,"2007-04-03",9
99,"O3",6,"2007-04-03",9
99,"NO2",2,"2007-04-03",9
1,"SO2",1,"2007-04-03",10
1,"O3",3,"2007-04-03",10
1,"NO2",6,"2007-04-03",10
3,"SO2",7,"2007-04-03",10
3,"CO",1,"2007-04-03",10
3,"PM",10,"2007-04-03",10
3,"O3",3,"2007-04-03",10
3,"NO2",4,"2007-04-03",10
12,"O3",4,"2007-04-03",10
12,"NO2",5,"2007-04-03",10
50,"PM",8,"2007-04-03",10
55,"PM",6,"2007-04-03",10
55,"O3",6,"2007-04-03",10
61,"SO2",1,"2007-04-03",10
61,"CO",1,"2007-04-03",10
61,"PM",5,"2007-04-03",10
61,"O3",3,"2007-04-03",10
61,"NO2",9,"2007-04-03",10
66,"CO",1,"2007-04-03",10
66,"PM",8,"2007-04-03",10
66,"O3",7,"2007-04-03",10
66,"NO2",4,"2007-04-03",10
68,"O3",5,"2007-04-03",10
68,"NO2",5,"2007-04-03",10
3,"O3",19,"2007-03-16",13
3,"NO2",2,"2007-03-16",13
12,"O3",18,"2007-03-16",13
50,"PM",9,"2007-03-16",13
55,"PM",6,"2007-03-16",13
55,"O3",21,"2007-03-16",13
61,"SO2",1,"2007-03-16",13
61,"CO",1,"2007-03-16",13
61,"PM",11,"2007-03-16",13
61,"O3",13,"2007-03-16",13
61,"NO2",5,"2007-03-16",13
66,"CO",1,"2007-03-16",13
66,"PM",11,"2007-03-16",13
66,"O3",15,"2007-03-16",13
66,"NO2",5,"2007-03-16",13
68,"O3",17,"2007-03-16",13
68,"NO2",4,"2007-03-16",13
99,"PM",7,"2007-03-16",13
99,"O3",20,"2007-03-16",13
99,"NO2",2,"2007-03-16",13
1,"SO2",2,"2007-03-16",14
1,"O3",19,"2007-03-16",14
1,"NO2",2,"2007-03-16",14
3,"SO2",1,"2007-03-16",14
3,"CO",1,"2007-03-16",14
3,"PM",6,"2007-03-16",14
3,"O3",19,"2007-03-16",14
3,"NO2",2,"2007-03-16",14
12,"O3",17,"2007-03-16",14
50,"PM",8,"2007-03-16",14
55,"PM",7,"2007-03-16",14
55,"O3",20,"2007-03-16",14
61,"SO2",1,"2007-03-16",14
61,"CO",1,"2007-03-16",14
61,"PM",12,"2007-03-16",14
61,"O3",11,"2007-03-16",14
61,"NO2",6,"2007-03-16",14
66,"CO",1,"2007-03-16",14
66,"PM",10,"2007-03-16",14
66,"O3",16,"2007-03-16",14
66,"NO2",4,"2007-03-16",14
68,"O3",18,"2007-03-16",14
68,"NO2",4,"2007-03-16",14
99,"PM",6,"2007-03-16",14
99,"O3",21,"2007-03-16",14
99,"NO2",1,"2007-03-16",14
1,"SO2",2,"2007-03-16",15
1,"O3",20,"2007-03-16",15
1,"NO2",2,"2007-03-16",15
3,"SO2",1,"2007-03-16",15
3,"CO",1,"2007-03-16",15
3,"PM",6,"2007-03-16",15
3,"O3",20,"2007-03-16",15
3,"NO2",2,"2007-03-16",15
12,"O3",18,"2007-03-16",15
50,"PM",8,"2007-03-16",15
55,"PM",7,"2007-03-16",15
55,"O3",21,"2007-03-16",15
61,"SO2",1,"2007-03-16",15
61,"CO",1,"2007-03-16",15
61,"PM",11,"2007-03-16",15
61,"O3",14,"2007-03-16",15
61,"NO2",6,"2007-03-16",15
66,"CO",1,"2007-03-16",15
66,"PM",10,"2007-03-16",15
66,"O3",16,"2007-03-16",15
66,"NO2",4,"2007-03-16",15
68,"O3",19,"2007-03-16",15
68,"NO2",4,"2007-03-16",15
99,"PM",6,"2007-03-16",15
99,"O3",21,"2007-03-16",15
99,"NO2",1,"2007-03-16",15
1,"SO2",2,"2007-03-16",16
1,"O3",20,"2007-03-16",16
1,"NO2",3,"2007-03-16",16
3,"SO2",2,"2007-03-16",16
3,"CO",1,"2007-03-16",16
3,"PM",7,"2007-03-16",16
3,"O3",20,"2007-03-16",16
3,"NO2",2,"2007-03-16",16
12,"O3",17,"2007-03-16",16
50,"PM",9,"2007-03-16",16
55,"PM",8,"2007-03-16",16
55,"O3",21,"2007-03-16",16
61,"SO2",1,"2007-03-16",16
61,"CO",1,"2007-03-16",16
61,"PM",9,"2007-03-16",16
61,"O3",13,"2007-03-16",16
61,"NO2",6,"2007-03-16",16
66,"CO",1,"2007-03-16",16
66,"PM",10,"2007-03-16",16
66,"O3",17,"2007-03-16",16
66,"NO2",4,"2007-03-16",16
68,"O3",20,"2007-03-16",16
68,"NO2",3,"2007-03-16",16
99,"PM",6,"2007-03-16",16
99,"O3",21,"2007-03-16",16
99,"NO2",2,"2007-03-16",16
1,"SO2",3,"2007-03-16",17
1,"O3",18,"2007-03-16",17
1,"NO2",4,"2007-03-16",17
3,"SO2",1,"2007-03-16",17
3,"CO",1,"2007-03-16",17
3,"PM",7,"2007-03-16",17
3,"O3",20,"2007-03-16",17
3,"NO2",2,"2007-03-16",17
12,"O3",16,"2007-03-16",17
50,"PM",11,"2007-03-16",17
55,"PM",8,"2007-03-16",17
55,"O3",21,"2007-03-16",17
61,"SO2",1,"2007-03-16",17
61,"CO",1,"2007-03-16",17
61,"PM",10,"2007-03-16",17
61,"O3",12,"2007-03-16",17
61,"NO2",6,"2007-03-16",17
66,"CO",1,"2007-03-16",17
66,"PM",10,"2007-03-16",17
66,"O3",17,"2007-03-16",17
66,"NO2",4,"2007-03-16",17
68,"O3",20,"2007-03-16",17
68,"NO2",4,"2007-03-16",17
99,"PM",8,"2007-03-16",17
99,"O3",20,"2007-03-16",17
99,"NO2",2,"2007-03-16",17
1,"SO2",2,"2007-03-16",18
1,"O3",20,"2007-03-16",18
1,"NO2",3,"2007-03-16",18
3,"SO2",1,"2007-03-16",18
3,"CO",1,"2007-03-16",18
3,"PM",7,"2007-03-16",18
3,"O3",20,"2007-03-16",18
3,"NO2",2,"2007-03-16",18
12,"O3",17,"2007-03-16",18
50,"PM",12,"2007-03-16",18
55,"PM",8,"2007-03-16",18
55,"O3",21,"2007-03-16",18
61,"SO2",1,"2007-03-16",18
61,"CO",1,"2007-03-16",18
61,"PM",10,"2007-03-16",18
61,"O3",13,"2007-03-16",18
61,"NO2",6,"2007-03-16",18
66,"CO",1,"2007-03-16",18
66,"PM",10,"2007-03-16",18
66,"O3",15,"2007-03-16",18
66,"NO2",5,"2007-03-16",18
68,"O3",21,"2007-03-16",18
68,"NO2",3,"2007-03-16",18
99,"PM",8,"2007-03-16",18
99,"O3",20,"2007-03-16",18
99,"NO2",2,"2007-03-16",18
1,"SO2",1,"2007-03-16",19
1,"O3",22,"2007-03-16",19
1,"NO2",2,"2007-03-16",19
3,"SO2",1,"2007-03-16",19
3,"CO",1,"2007-03-16",19
3,"PM",6,"2007-03-16",19
3,"O3",21,"2007-03-16",19
3,"NO2",2,"2007-03-16",19
12,"O3",18,"2007-03-16",19
50,"PM",10,"2007-03-16",19
55,"PM",8,"2007-03-16",19
55,"O3",22,"2007-03-16",19
61,"SO2",1,"2007-03-16",19
61,"CO",1,"2007-03-16",19
61,"PM",9,"2007-03-16",19
61,"O3",15,"2007-03-16",19
61,"NO2",5,"2007-03-16",19
66,"CO",1,"2007-03-16",19
66,"PM",9,"2007-03-16",19
66,"O3",17,"2007-03-16",19
66,"NO2",4,"2007-03-16",19
68,"O3",22,"2007-03-16",19
68,"NO2",3,"2007-03-16",19
99,"PM",8,"2007-03-16",19
99,"O3",21,"2007-03-16",19
99,"NO2",2,"2007-03-16",19
1,"SO2",2,"2007-03-16",20
1,"O3",21,"2007-03-16",20
1,"NO2",2,"2007-03-16",20
3,"SO2",2,"2007-03-16",20
3,"CO",1,"2007-03-16",20
3,"PM",7,"2007-03-16",20
3,"O3",20,"2007-03-16",20
3,"NO2",2,"2007-03-16",20
12,"O3",16,"2007-03-16",20
50,"PM",10,"2007-03-16",20
55,"PM",8,"2007-03-16",20
55,"O3",21,"2007-03-16",20
61,"SO2",1,"2007-03-16",20
61,"CO",1,"2007-03-16",20
61,"PM",10,"2007-03-16",20
61,"O3",14,"2007-03-16",20
61,"NO2",5,"2007-03-16",20
66,"CO",1,"2007-03-16",20
66,"PM",9,"2007-03-16",20
66,"O3",16,"2007-03-16",20
66,"NO2",4,"2007-03-16",20
68,"O3",21,"2007-03-16",20
68,"NO2",3,"2007-03-16",20
99,"PM",7,"2007-03-16",20
99,"O3",22,"2007-03-16",20
99,"NO2",2,"2007-03-16",20
1,"SO2",1,"2007-03-16",21
1,"O3",21,"2007-03-16",21
1,"NO2",2,"2007-03-16",21
3,"SO2",2,"2007-03-16",21
3,"CO",1,"2007-03-16",21
3,"PM",6,"2007-03-16",21
3,"O3",20,"2007-03-16",21
3,"NO2",2,"2007-03-16",21
12,"O3",17,"2007-03-16",21
50,"PM",1,"2007-03-21",16
55,"PM",4,"2007-03-21",16
55,"O3",24,"2007-03-21",16
61,"SO2",1,"2007-03-21",16
61,"CO",1,"2007-03-21",16
61,"PM",2,"2007-03-21",16
61,"O3",19,"2007-03-21",16
61,"NO2",5,"2007-03-21",16
66,"CO",1,"2007-03-21",16
66,"PM",1,"2007-03-21",16
66,"O3",26,"2007-03-21",16
66,"NO2",2,"2007-03-21",16
68,"O3",27,"2007-03-21",16
68,"NO2",2,"2007-03-21",16
99,"PM",2,"2007-03-21",16
99,"O3",26,"2007-03-21",16
99,"NO2",1,"2007-03-21",16
1,"SO2",1,"2007-03-21",17
1,"O3",25,"2007-03-21",17
1,"NO2",3,"2007-03-21",17
3,"SO2",2,"2007-03-21",17
3,"CO",1,"2007-03-21",17
3,"PM",2,"2007-03-21",17
3,"O3",25,"2007-03-21",17
3,"NO2",2,"2007-03-21",17
12,"O3",24,"2007-03-21",17
12,"NO2",3,"2007-03-21",17
50,"PM",1,"2007-03-21",17
55,"PM",2,"2007-03-21",17
55,"O3",25,"2007-03-21",17
61,"SO2",1,"2007-03-21",17
61,"CO",1,"2007-03-21",17
61,"PM",3,"2007-03-21",17
61,"O3",16,"2007-03-21",17
61,"NO2",7,"2007-03-21",17
66,"CO",1,"2007-03-21",17
66,"PM",0,"2007-03-21",17
66,"O3",27,"2007-03-21",17
66,"NO2",2,"2007-03-21",17
68,"O3",28,"2007-03-21",17
68,"NO2",2,"2007-03-21",17
99,"PM",1,"2007-03-21",17
99,"O3",26,"2007-03-21",17
99,"NO2",1,"2007-03-21",17
1,"SO2",1,"2007-03-21",18
1,"O3",24,"2007-03-21",18
1,"NO2",3,"2007-03-21",18
3,"SO2",1,"2007-03-21",18
3,"CO",1,"2007-03-21",18
3,"PM",3,"2007-03-21",18
3,"O3",25,"2007-03-21",18
3,"NO2",2,"2007-03-21",18
12,"O3",24,"2007-03-21",18
12,"NO2",3,"2007-03-21",18
50,"PM",2,"2007-03-21",18
55,"PM",5,"2007-03-21",18
55,"O3",23,"2007-03-21",18
61,"SO2",1,"2007-03-21",18
61,"CO",1,"2007-03-21",18
61,"PM",4,"2007-03-21",18
61,"O3",15,"2007-03-21",18
61,"NO2",7,"2007-03-21",18
66,"CO",1,"2007-03-21",18
66,"PM",1,"2007-03-21",18
66,"O3",25,"2007-03-21",18
66,"NO2",2,"2007-03-21",18
68,"O3",28,"2007-03-21",18
68,"NO2",2,"2007-03-21",18
99,"PM",1,"2007-03-21",18
99,"O3",26,"2007-03-21",18
99,"NO2",2,"2007-03-21",18
1,"SO2",1,"2007-03-21",19
1,"O3",23,"2007-03-21",19
1,"NO2",3,"2007-03-21",19
3,"SO2",1,"2007-03-21",19
3,"CO",1,"2007-03-21",19
3,"PM",6,"2007-03-21",19
3,"O3",22,"2007-03-21",19
3,"NO2",3,"2007-03-21",19
12,"O3",22,"2007-03-21",19
12,"NO2",4,"2007-03-21",19
50,"PM",2,"2007-03-21",19
55,"PM",7,"2007-03-21",19
55,"O3",18,"2007-03-21",19
61,"SO2",1,"2007-03-21",19
61,"CO",1,"2007-03-21",19
61,"PM",6,"2007-03-21",19
61,"O3",14,"2007-03-21",19
61,"NO2",7,"2007-03-21",19
66,"CO",1,"2007-03-21",19
66,"PM",2,"2007-03-21",19
66,"O3",21,"2007-03-21",19
66,"NO2",4,"2007-03-21",19
68,"O3",26,"2007-03-21",19
68,"NO2",2,"2007-03-21",19
99,"PM",2,"2007-03-21",19
99,"O3",20,"2007-03-21",19
99,"NO2",3,"2007-03-21",19
1,"SO2",1,"2007-03-21",20
1,"O3",17,"2007-03-21",20
1,"NO2",6,"2007-03-21",20
3,"SO2",1,"2007-03-21",20
3,"CO",1,"2007-03-21",20
3,"PM",8,"2007-03-21",20
3,"O3",22,"2007-03-21",20
3,"NO2",3,"2007-03-21",20
12,"O3",17,"2007-03-21",20
12,"NO2",6,"2007-03-21",20
50,"PM",4,"2007-03-21",20
55,"PM",11,"2007-03-21",20
55,"O3",18,"2007-03-21",20
61,"SO2",1,"2007-03-21",20
61,"CO",1,"2007-03-21",20
61,"PM",7,"2007-03-21",20
61,"O3",15,"2007-03-21",20
61,"NO2",7,"2007-03-21",20
66,"CO",1,"2007-03-21",20
66,"PM",3,"2007-03-21",20
66,"O3",17,"2007-03-21",20
66,"NO2",5,"2007-03-21",20
68,"O3",23,"2007-03-21",20
68,"NO2",3,"2007-03-21",20
99,"PM",4,"2007-03-21",20
99,"O3",14,"2007-03-21",20
99,"NO2",5,"2007-03-21",20
1,"SO2",4,"2007-03-21",21
1,"O3",11,"2007-03-21",21
1,"NO2",8,"2007-03-21",21
3,"SO2",1,"2007-03-21",21
3,"CO",1,"2007-03-21",21
3,"PM",9,"2007-03-21",21
3,"O3",22,"2007-03-21",21
3,"NO2",3,"2007-03-21",21
12,"O3",7,"2007-03-21",21
12,"NO2",10,"2007-03-21",21
50,"PM",10,"2007-03-21",21
55,"PM",12,"2007-03-21",21
55,"O3",18,"2007-03-21",21
61,"SO2",3,"2007-03-21",21
61,"CO",1,"2007-03-21",21
61,"PM",10,"2007-03-21",21
61,"O3",12,"2007-03-21",21
61,"NO2",8,"2007-03-21",21
66,"CO",1,"2007-03-21",21
66,"PM",4,"2007-03-21",21
66,"O3",12,"2007-03-21",21
66,"NO2",7,"2007-03-21",21
68,"O3",10,"2007-03-21",21
68,"NO2",9,"2007-03-21",21
99,"PM",5,"2007-03-21",21
99,"O3",19,"2007-03-21",21
99,"NO2",3,"2007-03-21",21
1,"SO2",2,"2007-03-21",22
1,"O3",11,"2007-03-21",22
1,"NO2",8,"2007-03-21",22
3,"SO2",1,"2007-03-21",22
3,"CO",1,"2007-03-21",22
3,"PM",8,"2007-03-21",22
3,"O3",21,"2007-03-21",22
3,"NO2",3,"2007-03-21",22
12,"O3",3,"2007-03-21",22
12,"NO2",12,"2007-03-21",22
50,"PM",15,"2007-03-21",22
55,"PM",11,"2007-03-21",22
55,"O3",18,"2007-03-21",22
61,"SO2",2,"2007-03-21",22
61,"CO",1,"2007-03-21",22
61,"PM",13,"2007-03-21",22
61,"O3",3,"2007-03-21",22
61,"NO2",12,"2007-03-21",22
66,"CO",1,"2007-03-21",22
66,"PM",10,"2007-03-21",22
66,"O3",3,"2007-03-21",22
66,"NO2",10,"2007-03-21",22
68,"O3",1,"2007-03-21",22
68,"NO2",13,"2007-03-21",22
99,"PM",8,"2007-03-21",22
99,"O3",13,"2007-03-21",22
99,"NO2",4,"2007-03-21",22
1,"SO2",2,"2007-03-21",23
1,"O3",5,"2007-03-21",23
1,"NO2",10,"2007-03-21",23
3,"SO2",1,"2007-03-21",23
3,"CO",1,"2007-03-21",23
3,"PM",9,"2007-03-21",23
3,"O3",16,"2007-03-21",23
3,"NO2",4,"2007-03-21",23
12,"O3",6,"2007-03-21",23
12,"NO2",10,"2007-03-21",23
50,"PM",17,"2007-03-21",23
55,"PM",12,"2007-03-21",23
55,"O3",13,"2007-03-21",23
61,"SO2",2,"2007-03-21",23
61,"CO",1,"2007-03-21",23
61,"PM",16,"2007-03-21",23
61,"O3",4,"2007-03-21",23
61,"NO2",11,"2007-03-21",23
66,"CO",1,"2007-03-21",23
66,"PM",13,"2007-03-21",23
66,"O3",4,"2007-03-21",23
66,"NO2",10,"2007-03-21",23
68,"O3",7,"2007-03-21",23
68,"NO2",10,"2007-03-21",23
99,"PM",13,"2007-03-21",23
99,"O3",10,"2007-03-21",23
99,"NO2",6,"2007-03-21",23
1,"SO2",2,"2007-03-22",0
1,"O3",15,"2007-03-22",0
1,"NO2",6,"2007-03-22",0
3,"SO2",4,"2007-03-22",0
3,"CO",1,"2007-03-22",0
3,"PM",11,"2007-03-22",0
3,"O3",8,"2007-03-22",0
3,"NO2",7,"2007-03-22",0
12,"O3",17,"2007-03-22",0
12,"NO2",5,"2007-03-22",0
50,"PM",18,"2007-03-27",1
55,"PM",19,"2007-03-27",1
55,"O3",7,"2007-03-27",1
61,"SO2",1,"2007-03-27",1
61,"CO",1,"2007-03-27",1
61,"PM",15,"2007-03-27",1
61,"O3",7,"2007-03-27",1
61,"NO2",2,"2007-03-27",1
66,"CO",1,"2007-03-27",1
66,"PM",19,"2007-03-27",1
66,"O3",1,"2007-03-27",1
66,"NO2",8,"2007-03-27",1
68,"O3",9,"2007-03-27",1
68,"NO2",5,"2007-03-27",1
99,"PM",25,"2007-03-27",1
99,"O3",2,"2007-03-27",1
99,"NO2",5,"2007-03-27",1
1,"SO2",1,"2007-03-27",2
1,"O3",1,"2007-03-27",2
1,"NO2",8,"2007-03-27",2
3,"SO2",1,"2007-03-27",2
3,"CO",1,"2007-03-27",2
3,"PM",15,"2007-03-27",2
3,"O3",7,"2007-03-27",2
3,"NO2",4,"2007-03-27",2
12,"O3",0,"2007-03-27",2
12,"NO2",8,"2007-03-27",2
50,"PM",18,"2007-03-27",2
55,"PM",16,"2007-03-27",2
55,"O3",6,"2007-03-27",2
61,"SO2",1,"2007-03-27",2
61,"CO",1,"2007-03-27",2
61,"PM",14,"2007-03-27",2
61,"O3",6,"2007-03-27",2
61,"NO2",1,"2007-03-27",2
66,"CO",1,"2007-03-27",2
66,"PM",21,"2007-03-27",2
66,"O3",0,"2007-03-27",2
66,"NO2",7,"2007-03-27",2
68,"O3",1,"2007-03-27",2
68,"NO2",8,"2007-03-27",2
99,"PM",23,"2007-03-27",2
99,"O3",5,"2007-03-27",2
99,"NO2",3,"2007-03-27",2
1,"SO2",1,"2007-03-27",3
1,"O3",1,"2007-03-27",3
1,"NO2",7,"2007-03-27",3
3,"SO2",1,"2007-03-27",3
3,"CO",1,"2007-03-27",3
3,"PM",15,"2007-03-27",3
3,"O3",1,"2007-03-27",3
3,"NO2",6,"2007-03-27",3
12,"O3",0,"2007-03-27",3
12,"NO2",8,"2007-03-27",3
50,"PM",20,"2007-03-27",3
55,"PM",13,"2007-03-27",3
55,"O3",6,"2007-03-27",3
61,"SO2",1,"2007-03-27",3
61,"CO",1,"2007-03-27",3
61,"PM",15,"2007-03-27",3
61,"O3",3,"2007-03-27",3
61,"NO2",4,"2007-03-27",3
66,"CO",1,"2007-03-27",3
66,"PM",22,"2007-03-27",3
66,"O3",2,"2007-03-27",3
66,"NO2",6,"2007-03-27",3
68,"O3",1,"2007-03-27",3
68,"NO2",8,"2007-03-27",3
99,"PM",17,"2007-03-27",3
99,"O3",7,"2007-03-27",3
99,"NO2",2,"2007-03-27",3
1,"SO2",1,"2007-03-27",4
1,"O3",3,"2007-03-27",4
1,"NO2",6,"2007-03-27",4
3,"SO2",1,"2007-03-27",4
3,"CO",1,"2007-03-27",4
3,"PM",14,"2007-03-27",4
3,"O3",2,"2007-03-27",4
3,"NO2",5,"2007-03-27",4
12,"O3",1,"2007-03-27",4
12,"NO2",7,"2007-03-27",4
50,"PM",21,"2007-03-27",4
55,"PM",9,"2007-03-27",4
55,"O3",7,"2007-03-27",4
61,"SO2",2,"2007-03-27",4
61,"CO",1,"2007-03-27",4
61,"PM",17,"2007-03-27",4
61,"O3",1,"2007-03-27",4
61,"NO2",5,"2007-03-27",4
66,"CO",1,"2007-03-27",4
66,"PM",18,"2007-03-27",4
66,"O3",2,"2007-03-27",4
66,"NO2",6,"2007-03-27",4
68,"O3",0,"2007-03-27",4
68,"NO2",8,"2007-03-27",4
99,"PM",11,"2007-03-27",4
99,"O3",8,"2007-03-27",4
99,"NO2",2,"2007-03-27",4
1,"SO2",1,"2007-03-27",5
1,"O3",2,"2007-03-27",5
1,"NO2",6,"2007-03-27",5
3,"SO2",1,"2007-03-27",5
3,"CO",1,"2007-03-27",5
3,"PM",12,"2007-03-27",5
3,"O3",4,"2007-03-27",5
3,"NO2",4,"2007-03-27",5
12,"O3",1,"2007-03-27",5
12,"NO2",7,"2007-03-27",5
50,"PM",22,"2007-03-27",5
55,"PM",6,"2007-03-27",5
55,"O3",7,"2007-03-27",5
61,"SO2",2,"2007-03-27",5
61,"CO",1,"2007-03-27",5
61,"PM",19,"2007-03-27",5
61,"O3",1,"2007-03-27",5
61,"NO2",4,"2007-03-27",5
66,"CO",1,"2007-03-27",5
66,"PM",14,"2007-03-27",5
66,"O3",2,"2007-03-27",5
66,"NO2",6,"2007-03-27",5
68,"O3",0,"2007-03-27",5
68,"NO2",8,"2007-03-27",5
99,"PM",7,"2007-03-27",5
99,"O3",8,"2007-03-27",5
99,"NO2",1,"2007-03-27",5
1,"SO2",1,"2007-03-27",6
1,"O3",1,"2007-03-27",6
1,"NO2",6,"2007-03-27",6
3,"SO2",1,"2007-03-27",6
3,"CO",1,"2007-03-27",6
3,"PM",9,"2007-03-27",6
3,"O3",1,"2007-03-27",6
3,"NO2",5,"2007-03-27",6
12,"O3",0,"2007-03-27",6
12,"NO2",7,"2007-03-27",6
50,"PM",20,"2007-03-27",6
55,"PM",4,"2007-03-27",6
55,"O3",7,"2007-03-27",6
61,"SO2",2,"2007-03-27",6
61,"CO",1,"2007-03-27",6
61,"PM",22,"2007-03-27",6
61,"O3",1,"2007-03-27",6
61,"NO2",13,"2007-03-27",6
66,"CO",1,"2007-03-27",6
66,"PM",11,"2007-03-27",6
66,"O3",0,"2007-03-27",6
66,"NO2",6,"2007-03-27",6
68,"O3",1,"2007-03-27",6
68,"NO2",8,"2007-03-27",6
99,"PM",5,"2007-03-27",6
99,"O3",8,"2007-03-27",6
99,"NO2",1,"2007-03-27",6
1,"SO2",1,"2007-03-27",7
1,"O3",1,"2007-03-27",7
1,"NO2",7,"2007-03-27",7
3,"SO2",1,"2007-03-27",7
3,"CO",1,"2007-03-27",7
3,"PM",11,"2007-03-27",7
3,"O3",0,"2007-03-27",7
3,"NO2",6,"2007-03-27",7
12,"O3",0,"2007-03-27",7
12,"NO2",7,"2007-03-27",7
50,"PM",19,"2007-03-27",7
55,"PM",5,"2007-03-27",7
55,"O3",3,"2007-03-27",7
61,"SO2",2,"2007-03-27",7
61,"CO",1,"2007-03-27",7
61,"PM",26,"2007-03-27",7
61,"O3",1,"2007-03-27",7
61,"NO2",16,"2007-03-27",7
66,"CO",1,"2007-03-27",7
66,"PM",9,"2007-03-27",7
66,"O3",0,"2007-03-27",7
66,"NO2",6,"2007-03-27",7
68,"O3",1,"2007-03-27",7
68,"NO2",8,"2007-03-27",7
99,"PM",4,"2007-03-27",7
99,"O3",8,"2007-03-27",7
99,"NO2",1,"2007-03-27",7
1,"SO2",1,"2007-03-27",8
1,"O3",1,"2007-03-27",8
1,"NO2",7,"2007-03-27",8
3,"SO2",1,"2007-03-27",8
3,"CO",2,"2007-03-27",8
3,"PM",14,"2007-03-27",8
3,"O3",1,"2007-03-27",8
3,"NO2",6,"2007-03-27",8
12,"O3",0,"2007-03-27",8
12,"NO2",7,"2007-03-27",8
50,"PM",19,"2007-03-27",8
55,"PM",8,"2007-03-27",8
55,"O3",2,"2007-03-27",8
61,"SO2",2,"2007-03-27",8
61,"CO",2,"2007-03-27",8
61,"PM",31,"2007-03-27",8
61,"O3",1,"2007-03-27",8
61,"NO2",32,"2007-03-27",8
66,"CO",1,"2007-03-27",8
66,"PM",9,"2007-03-27",8
66,"O3",1,"2007-03-27",8
66,"NO2",6,"2007-03-27",8
68,"O3",1,"2007-03-27",8
68,"NO2",9,"2007-03-27",8
99,"PM",5,"2007-03-27",8
99,"O3",9,"2007-03-27",8
99,"NO2",1,"2007-03-27",8
1,"SO2",1,"2007-03-27",9
1,"O3",1,"2007-03-27",9
1,"NO2",7,"2007-03-27",9
3,"SO2",1,"2007-03-27",9
3,"CO",2,"2007-03-27",9
3,"PM",15,"2007-03-27",9
3,"O3",1,"2007-03-27",9
3,"NO2",6,"2007-03-27",9
12,"O3",1,"2007-03-27",9
12,"NO2",8,"2007-03-27",9
99,"O3",13,"2007-04-03",18
99,"NO2",0,"2007-04-03",18
1,"SO2",3,"2007-04-03",19
1,"O3",5,"2007-04-03",19
1,"NO2",6,"2007-04-03",19
3,"SO2",3,"2007-04-03",19
3,"CO",1,"2007-04-03",19
3,"PM",16,"2007-04-03",19
3,"O3",3,"2007-04-03",19
3,"NO2",5,"2007-04-03",19
12,"O3",4,"2007-04-03",19
12,"NO2",6,"2007-04-03",19
50,"PM",13,"2007-04-03",19
55,"PM",15,"2007-04-03",19
55,"O3",3,"2007-04-03",19
61,"SO2",2,"2007-04-03",19
61,"CO",1,"2007-04-03",19
61,"PM",13,"2007-04-03",19
61,"O3",5,"2007-04-03",19
61,"NO2",4,"2007-04-03",19
66,"CO",1,"2007-04-03",19
66,"PM",5,"2007-04-03",19
66,"O3",9,"2007-04-03",19
66,"NO2",4,"2007-04-03",19
68,"O3",14,"2007-04-03",19
99,"PM",3,"2007-04-03",19
99,"O3",11,"2007-04-03",19
99,"NO2",1,"2007-04-03",19
1,"SO2",2,"2007-04-03",20
1,"O3",2,"2007-04-03",20
1,"NO2",6,"2007-04-03",20
3,"SO2",2,"2007-04-03",20
3,"CO",1,"2007-04-03",20
3,"PM",15,"2007-04-03",20
3,"O3",3,"2007-04-03",20
3,"NO2",5,"2007-04-03",20
12,"O3",1,"2007-04-03",20
12,"NO2",7,"2007-04-03",20
50,"PM",21,"2007-04-03",20
55,"PM",17,"2007-04-03",20
55,"O3",5,"2007-04-03",20
61,"SO2",2,"2007-04-03",20
61,"CO",1,"2007-04-03",20
61,"PM",15,"2007-04-03",20
61,"O3",3,"2007-04-03",20
61,"NO2",8,"2007-04-03",20
66,"CO",1,"2007-04-03",20
66,"PM",6,"2007-04-03",20
66,"O3",6,"2007-04-03",20
66,"NO2",5,"2007-04-03",20
68,"O3",8,"2007-04-03",20
99,"PM",3,"2007-04-03",20
99,"O3",4,"2007-04-03",20
99,"NO2",4,"2007-04-03",20
1,"SO2",1,"2007-04-03",21
1,"O3",2,"2007-04-03",21
1,"NO2",6,"2007-04-03",21
3,"SO2",1,"2007-04-03",21
3,"CO",1,"2007-04-03",21
3,"PM",12,"2007-04-03",21
3,"O3",4,"2007-04-03",21
3,"NO2",4,"2007-04-03",21
12,"O3",1,"2007-04-03",21
12,"NO2",7,"2007-04-03",21
50,"PM",27,"2007-04-03",21
55,"PM",15,"2007-04-03",21
55,"O3",2,"2007-04-03",21
61,"SO2",2,"2007-04-03",21
61,"CO",1,"2007-04-03",21
61,"PM",16,"2007-04-03",21
61,"O3",3,"2007-04-03",21
61,"NO2",7,"2007-04-03",21
66,"CO",1,"2007-04-03",21
66,"PM",7,"2007-04-03",21
66,"O3",7,"2007-04-03",21
66,"NO2",4,"2007-04-03",21
68,"O3",8,"2007-04-03",21
99,"PM",4,"2007-04-03",21
99,"O3",8,"2007-04-03",21
